cam_left_stamp,cam_right_stamp
1778013405983590418,1778013405983286122
1778013406015646307,1778013406015337881
1778013406047679122,1778013406047337474
1778013406075995640,1778013406075882714
1778013406107665696,1778013406107514955
1778013406139650696,1778013406139521288
1778013406171647066,1778013406171684233
1778013406199642455,1778013406199829011
1778013406231615974,1778013406231822585
1778013406263651677,1778013406263857548
1778013406291646066,1778013406295866566
1778013406323639140,1778013406323850436
1778013406355662048,1778013406355885029
1778013406387704066,1778013406387955696
1778013406415678381,1778013406415916344
1778013406447672084,1778013406447990862
1778013406479714955,1778013406480068047
1778013406511715955,1778013406512042103
1778013406539711121,1778013406540081251
1778013406571709399,1778013406572130955
1778013406603727825,1778013406604054381
1778013406635747807,1778013406636052195
1778013406663750955,1778013406664101473
1778013406695727492,1778013406696049825
1778013406727747214,1778013406728068121
1778013406755756658,1778013406760093566
1778013406787720807,1778013406788078695
1778013406819794862,1778013406820089936
1778013406851769918,1778013406852046288
1778013406879753825,1778013406880034881
1778013406911757806,1778013406912017843
1778013406943733862,1778013406944001029
1778013406975589880,1778013406975978732
1778013407004163492,1778013407004393973
1778013407035881214,1778013407036093473
1778013407067872417,1778013407068090177
1778013407099886880,1778013407100077973
1778013407127859010,1778013407128078158
1778013407159856195,1778013407160037362
1778013407191839436,1778013407192019769
1778013407219846788,1778013407224055973
1778013407251844528,1778013407252068769
1778013407283843677,1778013407284004306
1778013407315893917,1778013407316053714
1778013407343939140,1778013407344101732
1778013407376003362,1778013407376182547
1778013407408038788,1778013407408135639
1778013407439918936,1778013407440072214
1778013407467908047,1778013407468045139
1778013407499903288,1778013407500056899
1778013407531887788,1778013407532021732
1778013407563916825,1778013407564064380
1778013407591982250,1778013407592161139
1778013407623807732,1778013407624140176
1778013407655610769,1778013407655914602
1778013407683454695,1778013407687790713
1778013407715299787,1778013407715677862
1778013407747275991,1778013407747650750
1778013407779277787,1778013407779597639
1778013407807299658,1778013407807646621
1778013407839290269,1778013407839632380
1778013407871237047,1778013407871547473
1778013407903095065,1778013407903383806
1778013407931829121,1778013407932019491
1778013407963515565,1778013407963706139
1778013407995490306,1778013407995702324
1778013408027429787,1778013408027781417
1778013408055600361,1778013408056013954
1778013408087886417,1778013408088123454
1778013408119950991,1778013408120234546
1778013408151897454,1778013408152236972
1778013408179861343,1778013408180137528
1778013408211854361,1778013408212098120
1778013408243892991,1778013408244113695
1778013408271899250,1778013408276162806
1778013408303841583,1778013408304116935
1778013408335800028,1778013408336068194
1778013408367820287,1778013408368015769
1778013408395895898,1778013408396175287
1778013408427916639,1778013408428261435
1778013408459847435,1778013408460116361
1778013408491824194,1778013408492009602
1778013408519834102,1778013408520008491
1778013408551902713,1778013408552054565
1778013408583879583,1778013408584047861
1778013408615914065,1778013408616103046
1778013408643913287,1778013408644097509
1778013408675864657,1778013408676047879
1778013408707857898,1778013408708005361
1778013408735844176,1778013408740015435
1778013408767799139,1778013408767967139
1778013408799669639,1778013408799945805
1778013408831330750,1778013408831778009
1778013408860058879,1778013408860361620
1778013408891698935,1778013408891979213
1778013408923682250,1778013408923997490
1778013408955680453,1778013408956036935
1778013408983703787,1778013408984061231
1778013409015702639,1778013409016026990
1778013409047693157,1778013409048016861
1778013409079672620,1778013409080023953
1778013409107727861,1778013409108078509
1778013409139696527,1778013409140060879
1778013409171700768,1778013409172054861
1778013409199689305,1778013409204002416
1778013409231646342,1778013409232009731
1778013409263653138,1778013409263987879
1778013409295666490,1778013409295981527
1778013409323651712,1778013409323978398
1778013409355670620,1778013409356026379
1778013409387703323,1778013409388063342
1778013409419704342,1778013409420069046
1778013409447733583,1778013409448122157
1778013409479737342,1778013409480098990
1778013409511743083,1778013409512089935
1778013409543711564,1778013409544089157
1778013409571898268,1778013409572079583
1778013409604049842,1778013409604090879
1778013409636038360,1778013409636089416
1778013409664031249,1778013409668090360
1778013409695983490,1778013409696028027
1778013409727976620,1778013409728008490
1778013409760178583,1778013409759986712
1778013409788188916,1778013409788399545
1778013409819872305,1778013409820103768
1778013409851868527,1778013409852117101
1778013409883803953,1778013409884023823
1778013409911807397,1778013409912022490
1778013409943813749,1778013409944055064
1778013409975818545,1778013409976077286
1778013410007790897,1778013410008028397
1778013410035748564,1778013410035987619
1778013410067744638,1778013410067962268
1778013410099726286,1778013410099951230
1778013410127727101,1778013410131961675
1778013410159749805,1778013410159991490
1778013410191774027,1778013410192019564
1778013410223781564,1778013410224047230
1778013410251763619,1778013410252021601
1778013410283747712,1778013410284002823
1778013410315745286,1778013410316030712
1778013410347729823,1778013410348014101
1778013410375738712,1778013410376002638
1778013410407729267,1778013410407984804
1778013410439709564,1778013410439970471
1778013410471875434,1778013410472002415
1778013410500089267,1778013410500027249
1778013410532086545,1778013410531991656
1778013410564130564,1778013410564005638
1778013410592103619,1778013410596224915
1778013410624102582,1778013410624388119
1778013410656119175,1778013410656316878
1778013410688073082,1778013410688312267
1778013410716242915,1778013410716507656
1778013410747957563,1778013410748139341
1778013410779905545,1778013410780156897
1778013410811916008,1778013410812133341
1778013410839912360,1778013410840156119
1778013410871928989,1778013410872157137
1778013410903961860,1778013410904173119
1778013410935972415,1778013410936223304
1778013410964022026,1778013410964293026
1778013410995981989,1778013410996225267
1778013411027964119,1778013411028230063
1778013411059958915,1778013411060205674
1778013411087918563,1778013411088188563
1778013411119939341,1778013411120174471
1778013411151939267,1778013411152165693
1778013411179924211,1778013411184187952
1778013411211895156,1778013411212156637
1778013411243907804,1778013411244149100
1778013411275937878,1778013411276141211
1778013411303920008,1778013411304122896
1778013411335905656,1778013411336119804
1778013411367930174,1778013411368121137
1778013411399938952,1778013411400139470
1778013411427905100,1778013411428102600
1778013411459931267,1778013411460141970
1778013411491959433,1778013411492150489
1778013411523950989,1778013411524141952
1778013411551955230,1778013411552139933
1778013411583964081,1778013411584159970
1778013411615791230,1778013411615976155
1778013411644281989,1778013411644430933
1778013411676038192,1778013411676192100
1778013411708130507,1778013411708201396
1778013411740093285,1778013411740189267
1778013411768087155,1778013411768211785
1778013411800062137,1778013411800235118
1778013411832063804,1778013411832213952
1778013411864049544,1778013411864197322
1778013411892050248,1778013411892278359
1778013411924096692,1778013411924240748
1778013411956107433,1778013411956326026
1778013411988069044,1778013411988238359
1778013412016065470,1778013412016333989
1778013412048043248,1778013412048227822
1778013412080051674,1778013412080316896
1778013412108049859,1778013412112288822
1778013412140062637,1778013412140346563
1778013412172078359,1778013412172278692
1778013412204141026,1778013412204371914
1778013412232182655,1778013412232444063
1778013412264189563,1778013412264422618
1778013412296169025,1778013412296382414
1778013412327982396,1778013412328424655
1778013412355839544,1778013412356348322
1778013412387702803,1778013412388432840
1778013412419609655,1778013412420282729
1778013412451549136,1778013412452131488
1778013412479476840,1778013412479855062
1778013412511448822,1778013412511777136
1778013412543389525,1778013412543736525
1778013412572022229,1778013412572316896
1778013412603626988,1778013412603877340
1778013412635612414,1778013412635934136
1778013412667745525,1778013412668013340
1778013412695912933,1778013412696166007
1778013412727934859,1778013412728202636
1778013412759921562,1778013412760166303
1778013412791942044,1778013412792212877
1778013412819966544,1778013412820206340
1778013412851941266,1778013412852216914
1778013412884016970,1778013412884246692
1778013412916061784,1778013412916354877
1778013412944018840,1778013412944453692
1778013412976013266,1778013412976322432
1778013413007982041,1778013413008354054
1778013413039991230,1778013413040289895
1778013413067964374,1778013413068319262
1778013413099920597,1778013413100164687
1778013413132029292,1778013413132331493
1778013413160037887,1778013413164397256
1778013413192011531,1778013413192375972
1778013413223984268,1778013413224324643
1778013413255921461,1778013413256203502
1778013413283914265,1778013413284209117
1778013413315912439,1778013413316207735
1778013413347892044,1778013413348170993
1778013413379974191,1778013413380270283
1778013413408000503,1778013413408313201
1778013413439973092,1778013413440312115
1778013413471921726,1778013413472055647
1778013413500396360,1778013413504682196
1778013413531953413,1778013413532230714
1778013413564034560,1778013413564340020
1778013413596011740,1778013413596394546
1778013413623941564,1778013413628260483
1778013413655890124,1778013413656163334
1778013413688167728,1778013413688482832
1778013413720132782,1778013413720474730
1778013413747984834,1778013413748345036
1778013413780039453,1778013413780332009
1778013413811971055,1778013413812379500
1778013413844084007,1778013413844346276
1778013413872088122,1778013413872488385
1778013413904011079,1778013413904241081
1778013413936036373,1778013413936291645
1778013413968007518,1778013413968007259
1778013413995966815,1778013413995911239
1778013414027836155,1778013414027872774
1778013414059840956,1778013414060092993
1778013414087702405,1778013414091911997
1778013414119482772,1778013414119689045
1778013414151490313,1778013414151711174
1778013414183569296,1778013414183877464
1778013414211541879,1778013414211772829
1778013414243382913,1778013414243602700
1778013414275283578,1778013414275470264
1778013414307263424,1778013414307492171
1778013414335144237,1778013414335343216
1778013414367022816,1778013414367252286
1778013414399003754,1778013414399277895
1778013414427550279,1778013414431727361
1778013414459110192,1778013414459327813
1778013414491138283,1778013414491312305
1778013414523232483,1778013414523428555
1778013414551246794,1778013414555471882
1778013414583351622,1778013414583492765
1778013414615396559,1778013414615549921
1778013414647557536,1778013414647643548
1778013414675629626,1778013414679868450
1778013414707552803,1778013414707787179
1778013414739648244,1778013414739833949
1778013414771681129,1778013414771891660
1778013414799550298,1778013414799815535
1778013414831506484,1778013414831693929
1778013414863491217,1778013414863680494
1778013414895454789,1778013414895645011
1778013414923540413,1778013414923730505
1778013414955484065,1778013414955705222
1778013414987400429,1778013414987594261
1778013415015399018,1778013415019588137
1778013415047387562,1778013415047730282
1778013415079395767,1778013415079720880
1778013415111379756,1778013415111683894
1778013415139504775,1778013415143819842
1778013415171488469,1778013415171826505
1778013415203506264,1778013415203788760
1778013415235762307,1778013415235987653
1778013415263676774,1778013415263966583
1778013415295708787,1778013415295995486
1778013415327828258,1778013415328094036
1778013415360032520,1778013415360029798
1778013415387580847,1778013415387723955
1778013415419486784,1778013415419661476
1778013415451425674,1778013415451538477
1778013415479442205,1778013415483551736
1778013415511410273,1778013415511538627
1778013415543387765,1778013415543534761
1778013415575411299,1778013415575556629
1778013415603399578,1778013415603578010
1778013415635307107,1778013415635392713
1778013415667307481,1778013415667440629
1778013415699278400,1778013415699375336
1778013415727325052,1778013415727463514
1778013415759310615,1778013415759434933
1778013415791287477,1778013415791414535
1778013415823265820,1778013415823415834
1778013415851213851,1778013415851411482
1778013415883248956,1778013415883396471
1778013415915255292,1778013415915396197
1778013415943204267,1778013415947355508
1778013415975192589,1778013415975289580
1778013416007179302,1778013416007460673
1778013416039130908,1778013416039582680
1778013416067121227,1778013416071684562
1778013416099182267,1778013416099531973
1778013416131182472,1778013416131915171
1778013416163157147,1778013416163856317
1778013416191097108,1778013416191771044
1778013416223126305,1778013416223846322
1778013416255125214,1778013416255663463
1778013416287760143,1778013416288106720
1778013416315131011,1778013416315680665
1778013416347093984,1778013416347508951
1778013416379085192,1778013416379512803
1778013416407068049,1778013416411670671
1778013416439064384,1778013416439460041
1778013416471077104,1778013416471602746
1778013416503063813,1778013416503442789
1778013416531074718,1778013416535475078
1778013416563091456,1778013416563460064
1778013416595057373,1778013416595450364
1778013416627071908,1778013416627473655
1778013416655029531,1778013416655425743
1778013416687027051,1778013416687414284
1778013416719032218,1778013416719399122
1778013416751026757,1778013416751412694
1778013416778991989,1778013416779393478
1778013416811019965,1778013416811385315
1778013416842991233,1778013416843372189
1778013416874995344,1778013416875377504
1778013416902994938,1778013416903385892
1778013416934998530,1778013416935376432
1778013416966982850,1778013416967362474
1778013416994980648,1778013416999376009
1778013417026973282,1778013417027369908
1778013417059152925,1778013417059175345
1778013417091310240,1778013417091022421
1778013417119292588,1778013417118852472
1778013417151305882,1778013417150744629
1778013417183305457,1778013417182652560
1778013417215678664,1778013417215428429
1778013417243125568,1778013417242916822
1778013417275092466,1778013417274896736
1778013417307067196,1778013417306992658
1778013417339152436,1778013417339178985
1778013417367082259,1778013417367277952
1778013417399160741,1778013417399438470
1778013417431212952,1778013417431409645
1778013417459151681,1778013417463354234
1778013417491118801,1778013417491378127
1778013417523090550,1778013417523330677
1778013417555106159,1778013417555322865
1778013417583117759,1778013417583322579
1778013417615067272,1778013417615303011
1778013417647062608,1778013417647300180
1778013417679071144,1778013417679285129
1778013417707102239,1778013417707341607
1778013417739094094,1778013417739308635
1778013417771103167,1778013417771349645
1778013417803232693,1778013417803463692
1778013417831030641,1778013417831435302
1778013417862847390,1778013417863419659
1778013417894604803,1778013417895352380
1778013417922641970,1778013417927359194
1778013417954591817,1778013417955158846
1778013417986580266,1778013417986959044
1778013418018539367,1778013418018862442
1778013418046437308,1778013418046766621
1778013418078281182,1778013418078608737
1778013418110215000,1778013418110518690
1778013418143075421,1778013418143376371
1778013418170465810,1778013418170771851
1778013418202487922,1778013418202800277
1778013418234577426,1778013418234938233
1778013418266682112,1778013418267102479
1778013418294834346,1778013418295043835
1778013418326851589,1778013418327105031
1778013418358800254,1778013418359023370
1778013418386769086,1778013418391056535
1778013418418857924,1778013418419062895
1778013418450797202,1778013418451056106
1778013418482735426,1778013418482952210
1778013418510859056,1778013418515171999
1778013418542952670,1778013418543209223
1778013418574863844,1778013418575096995
1778013418606956403,1778013418607232877
1778013418635045022,1778013418635249976
1778013418667003241,1778013418667199289
1778013418698932041,1778013418699104854
1778013418731016546,1778013418731206540
1778013418759004837,1778013418759201607
1778013418790842991,1778013418791033725
1778013418822901224,1778013418823093143
1778013418851207719,1778013418855430424
1778013418882989627,1778013418883231720
1778013418914838852,1778013418915053118
1778013418946606392,1778013418946841154
1778013418974477006,1778013418978715947
1778013419006384415,1778013419006530792
1778013419038180198,1778013419038357568
1778013419071049160,1778013419071271297
1778013419098573225,1778013419098810249
1778013419130529085,1778013419130777903
1778013419162416812,1778013419162666370
1778013419194582053,1778013419194829944
1778013419222447675,1778013419222727893
1778013419254441435,1778013419254701064
1778013419286680808,1778013419286907352
1778013419314604992,1778013419318910591
1778013419346422955,1778013419346704877
1778013419378467630,1778013419378730407
1778013419410570903,1778013419410826829
1778013419438521396,1778013419442823366
1778013419470489216,1778013419470783172
1778013419502385589,1778013419502706557
1778013419534301420,1778013419534540628
1778013419562391661,1778013419562672324
1778013419594418062,1778013419594641310
1778013419626602984,1778013419626852912
1778013419658780056,1778013419658996972
