cam_left_stamp,cam_right_stamp
25.878539,25.353593999999998
31.281364,31.394365999999998
31.904166,31.851754
28.58006,28.499882999999997
32.138715999999995,32.090768
32.139171,32.179575
30.956094,29.406243999999997
26.551381,22.003403
47.13521,57.296515
18.552450999999998,15.008211999999999
32.402643999999995,30.391430999999997
27.717361999999998,27.783942999999997
32.059394,32.090708
32.02515,32.128949
27.79974,27.843923999999998
32.313189,32.265425
31.967177,31.877008
32.493707,32.424392
27.634985,27.578288999999998
32.149263999999995,32.264054
31.96089,31.929074
32.258859,32.264109
27.825678999999997,27.884974
31.816535,31.710669999999997
32.930769,32.921634
31.428956999999997,33.017631
27.117928,30.134791
32.503848999999995,31.946917
31.925551,32.075624999999995
28.070313,28.015210999999997
31.978817,32.105339
32.04042,31.834909999999997
31.99807,32.011156
28.491709999999998,29.073151
31.512306,30.831061
32.768235,33.272631
31.951379,31.921688999999997
25.097734,26.734396
47.246094,47.656344999999995
18.82866,17.463858
31.531892,27.95072
27.994473,28.092207
31.807786999999998,31.78643
32.94658,32.810235999999996
27.58421,31.25152
31.884625999999997,28.134225999999998
32.231547,32.299273
32.724254,32.688635999999995
28.168547,28.507382
31.876686,31.646509
32.244464,32.133469999999996
31.792185,31.840654999999998
28.084766,28.065393
31.827761,32.197871
32.125392,31.859334999999998
32.229278,32.000625
27.798306999999998,27.992973
32.066327,32.177459999999996
31.560093,31.487945
28.174706,32.237486
31.946036999999997,27.723378
32.110726,32.243516
32.016774,32.019769
27.740544999999997,27.597918999999997
32.404609,32.477064
31.8479,32.003554
31.907677,30.109315
25.561774,20.351333999999998
48.652522999999995,59.801528999999995
18.28765,17.397873999999998
31.153087,26.415312999999998
27.68826,27.534253999999997
32.265425,32.292941
31.781964,31.752941999999997
28.262033,31.643902999999998
31.925994999999997,28.347801999999998
32.198237,32.31565
31.891868,31.865661999999997
28.018476,27.881733999999998
32.068979999999996,32.221129999999995
32.002592,32.094843
31.934472,32.097646
27.988809,27.813962
32.107259,32.039373999999995
32.02037,33.554218
31.977860999999997,31.980473
27.804933,27.907353999999998
32.018533,31.970011
31.964634999999998,32.179808
28.336385999999997,31.835217
31.680374999999998,27.991768999999998
32.092226,32.095233
32.030649,32.03429
27.949951,27.911790999999997
31.945286999999997,31.849863
32.039173999999996,35.141906
32.156694,32.19316
25.881014999999998,31.513562
47.214332,52.892325
20.448666,22.062689
31.271117999999998,21.789188
27.587902999999997,24.804937
31.814107999999997,31.706844
31.981294,31.589921999999998
31.934904,31.544798999999998
28.207948,28.559271
31.995091,31.583524999999998
32.128719,32.196779
27.715878,28.406768999999997
33.15817,32.811364
31.938278999999998,31.874582
32.041076,31.962826999999997
29.538687999999997,28.203522
32.331818999999996,29.782189
30.53054,30.321938999999997
31.864299,27.759895
28.67485,28.878404
31.706954,31.634013
32.274977,32.173989999999996
31.090583,31.303369
27.95992,27.407366
32.372524999999996,33.356131999999995
29.945498999999998,31.963534
24.24297,27.409951
29.742427,29.18228
30.800113999999997,30.603119999999997
32.137281,30.18332
26.191385,26.07132
46.602106,50.085957
21.635621,19.98545
31.820881,31.936365
30.682730999999997,31.250802
34.965765999999995,34.745827999999996
31.726974,31.544331999999997
32.612477,32.675515
27.704639,27.278191
31.275183,31.278112
32.634983,32.587489
28.100711,31.584567999999997
31.006981,27.819969999999998
32.092293999999995,31.768546999999998
33.625727,31.954452999999997
25.863001999999998,27.711402999999997
31.460262999999998,31.537727999999998
32.168019,32.192608
32.287853,32.293831
28.336876,28.008558999999998
30.897015999999997,31.123164
32.350657,32.360023999999996
34.692837,35.110621
28.724947,31.543563
31.443642999999998,31.284966999999998
31.927805,32.337824999999995
28.325364999999998,32.375741
30.286383999999998,26.239373
32.220976,32.312902
35.943177999999996,33.199591
27.715628,27.574233999999997
37.351464,41.364985999999995
24.591065999999998,21.082624
30.389502999999998,30.047604
27.534699999999997,27.704639
32.217839,32.430465
31.353154999999997,31.335701999999998
32.7406,32.817734
28.078314,27.758630999999998
31.600337,31.743387
31.736794,31.900881
28.165622,32.042124
32.567834999999995,29.072312999999998
31.679665999999997,31.254172999999998
32.205922,32.272805
27.877205999999997,27.746040999999998
31.399548,31.209954999999997
32.300774,32.37122
31.697274,31.833478
28.688036999999998,28.823041999999997
31.8955,31.586319
32.036342,32.510259999999995
33.206652,32.939628
26.607471999999998,26.429198
32.609924,31.241255
31.566709,28.549180999999997
27.944229,29.275164
35.267036,29.829490999999997
29.805173,29.307720999999997
26.607357999999998,29.306855
24.333091,25.895671999999998
47.538897,48.374319
23.514585999999998,22.101267
32.252902999999996,32.420605
29.110549,31.764756
31.810762999999998,33.777809999999995
28.947243999999998,28.868713
38.775712,39.507489
24.038012,23.722421
31.882158999999998,31.891904999999998
32.018754,31.61809
32.704395999999996,33.084233999999995
