timestamp_ms,thruster0,thruster1,thruster2,thruster3,thruster4,thruster5,thruster6,thruster7,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
17891847,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,-0.06,-0.10,0.03,-0.00,0.00
17891857,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.07,0.04,-0.09,0.03,-0.00,0.00
17891867,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.03,-0.02,-0.15,0.03,-0.00,0.00
17891877,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.05,0.02,-0.13,0.03,-0.00,0.00
17891887,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,-0.03,-0.11,0.03,0.00,0.00
17891897,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.07,0.05,-0.09,0.03,-0.00,0.00
17891907,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,0.01,-0.09,0.03,-0.00,-0.00
17891917,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.06,0.02,-0.14,0.03,-0.00,0.00
17891927,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.14,-0.07,-0.03,0.03,0.00,0.00
17891937,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,0.00,-0.10,0.03,-0.00,0.00
17891947,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.02,-0.01,-0.12,0.03,-0.00,0.00
17891957,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.00,-0.01,-0.03,0.04,-0.00,0.00
17891967,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.10,-0.00,-0.11,0.03,-0.00,0.00
17891977,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,-0.02,-0.05,0.04,-0.00,0.00
17891987,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,-0.00,-0.05,0.03,0.00,0.00
17891997,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.10,-0.05,0.04,0.00,0.00
17892007,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.08,0.01,-0.05,0.04,0.00,0.00
17892017,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.03,0.01,-0.04,0.03,-0.00,0.00
17892027,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.00,0.01,-0.08,0.03,0.00,0.00
17892037,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.03,-0.05,-0.07,0.04,0.00,0.00
17892047,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,0.09,-0.01,0.03,-0.00,0.00
17892057,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.04,-0.03,0.01,0.03,-0.00,0.00
17892067,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,0.02,-0.03,0.03,-0.00,-0.00
17892077,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,0.05,-0.03,0.03,0.00,-0.00
17892087,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.05,-0.00,-0.06,0.03,0.00,0.00
17892097,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.06,-0.04,-0.01,0.03,-0.00,0.00
17892107,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.05,-0.01,2.15,0.04,0.00,-0.00
17892117,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.00,0.06,-0.17,0.04,-0.00,0.00
17892127,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,0.05,-0.17,0.04,-0.00,0.00
17892137,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.00,-0.00,-0.13,0.04,-0.00,0.00
17892147,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,0.04,-0.12,0.04,0.00,0.00
17892157,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.00,0.04,2.03,0.05,-0.00,-0.00
17892167,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.04,0.01,-0.12,0.05,0.00,0.00
17892177,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,-0.06,-0.21,0.04,0.00,0.00
17892187,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.06,0.01,-0.19,0.04,-0.00,-0.00
17892197,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,-0.02,-0.20,0.04,-0.00,0.00
17892207,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.08,0.02,1.94,0.05,0.00,0.00
17892217,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.09,0.03,-0.25,0.05,-0.00,0.00
17892227,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.03,0.02,-0.24,0.05,-0.00,0.00
17892237,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,-0.04,-0.29,0.05,-0.00,0.00
17892247,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,-0.02,-0.26,0.05,0.00,0.00
17892257,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.10,0.08,1.94,0.05,-0.00,0.00
17892267,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.16,-0.00,-0.27,0.05,0.01,0.00
17892277,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.04,0.03,-0.32,0.05,-0.00,0.00
17892287,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.04,0.03,-0.32,0.05,-0.00,0.00
17892297,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,-0.05,-0.27,0.04,-0.00,0.00
17892307,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.03,0.04,1.91,0.05,-0.00,0.00
17892317,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,0.00,-0.37,0.05,-0.00,-0.00
17892327,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,-0.05,-0.40,0.05,0.00,-0.00
17892337,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,-0.05,-0.40,0.05,0.00,-0.00
17892347,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,0.01,-0.33,0.04,0.00,0.00
17892357,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.53,-0.04,-0.67,0.05,0.00,0.00
17892367,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.10,0.01,-0.37,0.05,-0.00,0.00
17892377,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,0.09,-0.39,0.05,-0.00,0.00
17892387,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,0.09,-0.39,0.05,-0.00,0.00
17892397,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.03,0.03,-0.29,0.05,0.00,-0.00
17892407,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.07,-0.00,1.89,0.05,-0.00,0.00
17892417,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.02,-0.00,-0.27,0.05,-0.00,0.00
17892427,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.02,-0.00,-0.27,0.05,-0.00,0.00
17892437,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,0.01,-0.31,0.05,0.00,0.00
17892447,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.10,-0.05,-0.34,0.05,0.00,0.00
17892457,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,0.01,1.81,0.05,-0.00,0.00
17892467,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,-0.03,-0.41,0.05,-0.00,0.00
17892477,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.02,0.01,-0.50,0.05,-0.00,0.00
17892487,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.05,-0.03,-0.39,0.05,0.00,0.00
17892497,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.03,0.06,-0.40,0.05,0.00,0.00
17892507,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.04,-0.00,1.79,0.05,-0.00,0.00
17892517,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,0.05,-0.29,0.05,-0.00,-0.00
17892527,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,0.05,-0.29,0.05,-0.00,-0.00
17892537,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.02,0.01,-0.42,0.05,-0.00,0.00
17892547,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,0.03,-0.39,0.05,-0.00,0.00
17892557,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.06,0.02,1.80,0.05,-0.00,-0.00
17892567,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.03,-0.00,-0.43,0.05,0.00,-0.00
17892577,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.03,-0.00,-0.43,0.05,0.00,-0.00
17892587,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,-0.03,-0.41,0.05,-0.00,0.00
17892597,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.03,-0.01,-0.45,0.04,-0.00,0.00
17892607,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.03,-0.01,-0.45,0.04,-0.00,0.00
17892617,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,0.02,-0.30,0.05,0.00,0.00
17892627,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,0.02,-0.30,0.05,0.00,0.00
17892637,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.04,0.06,-0.42,0.05,-0.00,0.00
17892647,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.04,0.06,-0.42,0.05,-0.00,0.00
17892657,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.00,-0.05,-0.46,0.04,0.00,0.00
17892667,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,0.03,1.72,0.05,-0.00,0.00
17892677,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.00,0.01,-0.46,0.05,-0.00,0.00
17892687,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.00,-0.03,-0.45,0.04,-0.00,0.00
17892697,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.03,0.01,-0.35,0.05,0.00,0.00
17892707,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.00,-0.01,-0.39,0.04,0.00,0.00
17892717,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,0.03,1.80,0.05,-0.00,0.00
17892728,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.05,-0.01,-0.36,0.05,-0.00,0.00
17892737,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.04,0.03,-0.42,0.05,-0.00,-0.00
17892747,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,0.01,-0.36,0.05,0.00,0.00
17892757,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.02,0.03,-0.38,0.04,-0.00,0.00
17892767,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.03,-0.00,-0.39,0.04,-0.00,0.00
17892777,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,0.01,-0.38,0.04,0.00,0.00
17892787,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.04,0.02,-0.39,0.04,0.00,0.00
17892797,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,0.04,-0.31,0.04,-0.00,-0.00
17892807,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,-0.00,-0.31,0.04,-0.00,0.00
17892817,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.03,0.04,-0.32,0.04,-0.00,0.00
17892827,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.00,0.03,-0.25,0.04,-0.00,0.00
17892837,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.04,-0.02,-0.24,0.03,0.00,0.00
17892847,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,0.03,-0.26,0.03,-0.00,0.00
17892857,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,0.03,-0.26,0.04,0.00,0.00
17892867,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.05,0.03,-0.18,0.03,-0.00,0.00
17892877,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,0.02,-0.15,0.03,-0.00,0.00
17892887,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,-0.01,-0.19,0.03,-0.00,0.00
17892897,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,-0.02,-0.26,0.03,0.00,0.00
17892907,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,-0.02,-0.15,0.03,0.00,0.00
17892917,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.05,-0.02,-0.12,0.04,-0.00,0.00
17892927,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.02,-0.01,-0.19,0.03,-0.00,0.00
17892937,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,-0.01,-0.12,0.03,-0.00,-0.00
17892947,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,0.02,-0.13,0.03,0.00,0.00
17892957,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.06,-0.01,-0.09,0.03,-0.00,0.00
17892967,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,0.01,-0.17,0.03,0.00,0.00
17892977,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.05,0.02,-0.11,0.03,0.00,-0.00
17892987,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.04,-0.03,-0.02,0.03,0.00,0.00
17892997,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.04,0.02,-0.09,0.03,0.00,0.00
17893007,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.00,0.05,-0.10,0.03,-0.00,0.00
17893017,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,0.03,-0.12,0.03,-0.00,0.00
17893027,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.04,0.03,-0.06,0.03,-0.00,0.00
17893037,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.02,0.07,-0.09,0.03,0.00,0.00
17893047,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.04,-0.00,-0.02,0.03,-0.00,-0.00
17893057,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,0.02,-0.01,0.03,-0.00,0.00
17893067,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,0.02,-0.04,0.03,-0.00,0.00
17893077,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.08,-0.02,-0.03,0.03,0.00,0.00
17893087,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.04,-0.00,-0.04,0.03,0.00,0.00
17893097,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.04,-0.03,-0.03,0.03,-0.00,0.00
17893107,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.05,-0.03,2.13,0.04,0.00,-0.00
17893117,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.03,0.03,-0.14,0.04,-0.00,0.00
17893127,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.05,0.00,-0.14,0.04,0.00,-0.00
17893137,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.06,0.00,-0.14,0.04,-0.00,-0.00
17893147,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.00,-0.02,-0.20,0.04,-0.00,0.00
17893157,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.00,-0.02,-0.09,0.04,-0.00,-0.00
17893167,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,-0.03,-0.12,0.03,-0.00,0.00
17893177,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.08,-0.00,-0.11,0.04,0.00,-0.00
17893187,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.04,0.01,-0.13,0.04,-0.00,-0.00
17893197,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.02,0.03,-0.10,0.03,0.00,-0.00
17893207,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.02,-0.04,2.05,0.04,-0.00,0.00
17893217,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893227,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893237,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893247,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893257,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893267,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893277,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893287,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893297,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893307,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893317,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893327,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893337,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893347,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893357,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893367,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893377,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893387,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.04,-0.18,0.04,-0.00,-0.00
17893397,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-1.22,0.54,0.53,0.05,-0.01,0.01
17893407,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.00,0.05,1.86,0.05,0.00,0.00
17893417,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,0.03,-0.23,0.05,0.00,0.00
17893427,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,0.03,-0.23,0.05,0.00,0.00
17893437,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,0.04,-0.40,0.04,-0.00,0.00
17893447,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.04,-0.01,-0.30,0.04,0.00,0.00
17893457,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,0.03,1.85,0.05,-0.00,0.00
17893467,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.08,0.02,-0.44,0.05,0.00,0.00
17893477,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.08,0.02,-0.44,0.05,0.00,0.00
17893487,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.06,0.01,-0.33,0.04,-0.00,0.00
17893497,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.05,0.01,-0.32,0.04,0.00,0.00
17893507,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,-0.02,1.79,0.05,-0.00,0.00
17893517,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.03,0.06,-0.31,0.05,-0.00,-0.00
17893527,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.03,0.06,-0.31,0.05,-0.00,-0.00
17893537,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,0.07,-0.40,0.04,0.00,-0.00
17893547,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.05,-0.02,-0.38,0.04,-0.00,0.00
17893557,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.05,-0.02,-0.38,0.04,-0.00,0.00
17893567,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.03,-0.03,1.84,0.05,-0.00,-0.00
17893577,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.02,-0.44,0.05,-0.00,0.00
17893587,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.04,-0.07,-0.43,0.05,0.00,-0.00
17893597,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.05,-0.00,-0.35,0.04,0.00,-0.00
17893607,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,0.04,-0.38,0.04,-0.00,0.00
17893617,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.05,0.06,1.85,0.05,-0.00,0.00
17893627,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,-0.07,-0.29,0.05,0.00,0.00
17893637,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,0.04,-0.43,0.04,-0.00,0.00
17893647,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.03,-0.02,-0.43,0.04,-0.00,0.00
17893657,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.08,-0.04,-0.38,0.04,-0.00,-0.00
17893667,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.02,-0.05,-0.33,0.04,-0.00,0.00
17893677,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.04,-0.03,-0.41,0.04,0.00,0.00
17893687,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.05,0.02,-0.32,0.04,-0.00,-0.00
17893697,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.07,0.03,-0.29,0.04,0.00,0.00
17893707,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.18,-0.09,-0.29,0.03,0.00,-0.00
17893717,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.04,0.00,-0.31,0.04,-0.00,0.00
17893727,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.06,0.01,-0.27,0.03,-0.00,-0.00
17893737,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.03,0.03,-0.25,0.03,-0.00,-0.00
17893747,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.05,-0.02,-0.20,0.03,0.00,0.00
17893757,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.03,0.00,-0.20,0.03,-0.00,0.00
17893767,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.01,0.00,-0.23,0.03,0.00,0.00
17893777,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.09,0.02,-0.10,0.04,0.00,0.00
17893787,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.04,-0.04,-0.19,0.03,-0.00,0.00
17893797,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.00,-0.01,-0.19,0.03,0.00,0.00
17893807,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.04,-0.01,-0.19,0.03,-0.00,-0.00
17893817,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.02,0.01,-0.15,0.03,-0.00,0.00
17893827,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.08,-0.05,-0.18,0.03,0.00,0.00
17893837,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.02,-0.03,-0.09,0.03,0.00,0.00
17893847,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.04,0.06,-0.15,0.03,0.00,0.00
17893857,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,0.05,-0.08,0.03,-0.00,0.00
17893867,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.02,-0.05,-0.18,0.03,0.00,0.00
17893877,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.06,0.03,-0.07,0.03,0.00,0.00
17893887,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,0.04,-0.02,-0.07,0.03,-0.00,0.00
17893897,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.05,-0.01,-0.07,0.03,-0.00,-0.00
17893907,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.02,0.07,-0.08,0.03,-0.00,0.00
17893917,0.00,0.00,0.00,0.00,-19.00,-19.00,-19.00,-19.00,-0.01,-0.03,-0.10,0.03,0.00,0.00
