timestamp,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,correct_acc_x,correct_acc_y,correct_acc_z, correct_vel_x,correct_vel_y,correct_vel_z, correct_pos_x,correct_pos_y,correct_pos_z, depth_by_pressure,orientation_x, orientation_y, orientation_z, truth_orientation_x, truth_orientation_y, truth_orientation_z,gyro_x, gyro_y, gyro_z
0.505059,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000001,-0.000001,-0.000031,2.000000, 2.012920, 0.119572, 0.000000,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011192, 0.000000, 0.000000, 0.000000
0.557944,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000029,0.000014,0.000988,0.000001,-0.000001,-0.000031,2.000000, 2.012920, 0.119573, -0.000000,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011192, 0.000000, 0.000000, 0.000000
0.588796,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.004847,-0.000056,0.000026,0.001876,0.000001,-0.000001,-0.000031,2.000000, 2.012920, 0.119573, -0.005385,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011192, 0.000000, 0.000000, 0.000000
0.604230,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.007102,-0.000230,0.000108,0.007734,0.000001,-0.000001,-0.000031,2.000000, 2.012920, 0.119574, 0.008430,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011192, 0.000000, 0.000000, 0.000000
0.685301,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.008297,-0.000230,0.000108,0.007734,0.000001,-0.000001,-0.000031,2.000000, 2.012920, 0.119574, 0.008430,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011192, 0.000000, 0.000000, 0.000000
0.720077,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.007324,-0.000163,0.000078,0.005476,0.000001,-0.000001,-0.000030,2.000000, 2.012920, 0.119575, 0.007215,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011192, 0.000000, 0.000000, 0.000000
0.730684,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.007226,-0.000163,0.000078,0.005476,0.000001,-0.000001,-0.000030,2.000000, 2.012920, 0.119575, 0.007215,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011192, 0.000000, 0.000000, 0.000000
0.743116,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.013550,-0.000110,0.000053,0.003699,0.000001,-0.000001,-0.000029,2.000000, 2.012920, 0.119576, 0.014252,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011192, 0.000000, 0.000000, 0.000000
0.753654,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.014182,-0.000110,0.000053,0.003699,0.000001,-0.000001,-0.000029,2.000000, 2.012920, 0.119576, 0.014252,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011192, 0.000000, 0.000000, 0.000000
0.796505,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.006857,-0.000030,0.000014,0.001018,0.000001,-0.000001,-0.000028,2.000000, 2.012920, 0.119576, 0.006043,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011191, 0.000000, 0.000000, 0.000000
0.816129,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.015083,-0.000187,0.000092,0.006305,0.000001,-0.000001,-0.000024,2.000000, 2.012920, 0.119578, 0.015997,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011191, 0.000000, 0.000000, 0.000000
0.831706,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.006997,0.032688,-0.016085,-1.102179,-0.000001,0.000001,0.000023,2.000000, 2.012920, 0.119568, 0.006099,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011187, 0.000000, 0.000000, 0.000000
0.846440,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.016445,0.000401,-0.000204,-0.013488,-0.000001,0.000001,0.000018,2.000000, 2.012920, 0.119568, 0.017495,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011187, 0.000000, 0.000000, 0.000000
0.861268,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.013398,0.000206,-0.000107,-0.006913,-0.000000,0.000000,0.000015,2.000000, 2.012920, 0.119567, 0.013059,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011187, 0.000000, 0.000000, 0.000000
0.875864,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.010574,0.000039,-0.000021,-0.001292,-0.000000,0.000000,0.000011,2.000000, 2.012920, 0.119567, 0.010260,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011187, 0.000000, 0.000000, 0.000000
0.890171,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.011646,0.000029,-0.000016,-0.000974,-0.000000,0.000000,0.000008,2.000000, 2.012920, 0.119567, 0.011765,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011187, 0.000000, 0.000000, 0.000000
0.905389,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.010592,0.000029,-0.000016,-0.000974,-0.000000,0.000000,0.000008,2.000000, 2.012920, 0.119567, 0.010475,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011187, 0.000000, 0.000000, 0.000000
0.951020,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.010991,-0.000012,-0.000007,0.000495,0.000000,-0.000000,-0.000003,2.000000, 2.012920, 0.119567, 0.011036,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011187, 0.000000, 0.000000, 0.000000
0.975535,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.004210,-0.000015,0.000003,0.000531,0.000000,-0.000000,-0.000007,2.000000, 2.012920, 0.119567, 0.003457,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011187, 0.000000, 0.000000, 0.000000
0.989834,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.011698,-0.000015,0.000003,0.000531,0.000000,-0.000000,-0.000007,2.000000, 2.012920, 0.119567, 0.012530,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011187, 0.000000, 0.000000, 0.000000
1.004183,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.006887,-0.000026,0.000009,0.000906,0.000000,-0.000000,-0.000011,2.000000, 2.012920, 0.119567, 0.006353,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.038523,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.004803,-0.000189,0.000074,0.006571,0.000000,-0.000000,-0.000018,2.000000, 2.012920, 0.119568, 0.004571,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.053684,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.009361,-0.000084,0.000034,0.002906,0.000001,-0.000001,-0.000021,2.000000, 2.012920, 0.119568, 0.009868,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.068094,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.004579,-0.000126,0.000053,0.004375,0.000001,-0.000001,-0.000024,2.000000, 2.012920, 0.119569, 0.004048,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.083396,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.009918,-0.000067,0.000029,0.002321,0.000001,-0.000001,-0.000026,2.000000, 2.012920, 0.119569, 0.010511,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.095338,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.010452,-0.000067,0.000029,0.002321,0.000001,-0.000001,-0.000026,2.000000, 2.012920, 0.119569, 0.010511,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.139848,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.006607,-0.000510,0.000224,0.017581,0.000001,-0.000001,-0.000030,2.000000, 2.012920, 0.119570, 0.006180,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.154383,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.007680,-0.000124,0.000055,0.004258,0.000001,-0.000001,-0.000031,2.000000, 2.012920, 0.119571, 0.007799,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.168404,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.006012,-0.000091,0.000041,0.003122,0.000001,-0.000001,-0.000032,2.000000, 2.012920, 0.119571, 0.005827,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.182931,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.001374,-0.000091,0.000041,0.003122,0.000001,-0.000001,-0.000032,2.000000, 2.012920, 0.119571, 0.000859,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.227593,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.006496,-0.000581,0.000268,0.019847,0.000001,-0.000001,-0.000031,2.000000, 2.012920, 0.119573, 0.007065,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.241816,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.005113,-0.000338,0.000155,0.011459,0.000001,-0.000001,-0.000031,2.000000, 2.012920, 0.119573, 0.004959,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.255774,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.008995,-0.000090,0.000042,0.003040,0.000001,-0.000001,-0.000030,2.000000, 2.012920, 0.119574, 0.009427,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.269781,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.011172,-0.000090,0.000042,0.003040,0.000001,-0.000001,-0.000030,2.000000, 2.012920, 0.119574, 0.011414,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.283740,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.011137,-0.000088,0.000041,0.002992,0.000001,-0.000001,-0.000030,2.000000, 2.012920, 0.119575, 0.011133,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.318522,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.009316,-0.000608,0.000286,0.020543,0.000001,-0.000001,-0.000028,2.000000, 2.012920, 0.119576, 0.009114,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.332582,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.006727,-0.000106,0.000050,0.003592,0.000001,-0.000001,-0.000027,2.000000, 2.012920, 0.119576, 0.006440,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.346568,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.011702,-0.000079,0.000038,0.002684,0.000001,-0.000001,-0.000027,2.000000, 2.012920, 0.119577, 0.012254,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.360680,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.007402,-0.000079,0.000038,0.002684,0.000001,-0.000001,-0.000027,2.000000, 2.012920, 0.119577, 0.006924,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.415351,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.003359,-0.000143,0.000072,0.004808,0.000001,-0.000001,-0.000019,2.000000, 2.012920, 0.119578, -0.004555,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.429376,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.015865,-0.000136,0.000070,0.004563,0.000000,-0.000000,-0.000016,2.000000, 2.012920, 0.119578, 0.018001,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.444468,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.008910,-0.000042,0.000022,0.001417,0.000000,-0.000000,-0.000013,2.000000, 2.012920, 0.119579, 0.008137,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.459624,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.004057,-0.000042,0.000022,0.001417,0.000000,-0.000000,-0.000013,2.000000, 2.012920, 0.119579, 0.003518,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.504030,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.013518,-0.000089,0.000054,0.002938,0.000000,-0.000000,-0.000005,2.000000, 2.012920, 0.119579, 0.014569,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
1.518173,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.004743,-0.000030,0.000022,0.000962,0.000000,-0.000000,-0.000002,2.000000, 2.012920, 0.119579, 0.003768,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011189, 0.000000, 0.000000, 0.000000
1.532213,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.007899,-0.000001,0.000004,-0.000008,-0.000000,0.000000,0.000002,2.000000, 2.012920, 0.119579, 0.008249,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011189, 0.000000, 0.000000, 0.000000
1.546353,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.013914,0.000010,-0.000001,-0.000379,-0.000000,0.000000,0.000006,2.000000, 2.012920, 0.119579, 0.014582,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011189, 0.000000, 0.000000, 0.000000
1.590635,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.009907,0.000211,-0.000074,-0.007496,-0.000000,0.000000,0.000013,2.000000, 2.012920, 0.119579, 0.009462,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011189, 0.000000, 0.000000, 0.000000
1.604618,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.006535,0.000054,-0.000020,-0.001929,-0.000000,0.000000,0.000017,2.000000, 2.012920, 0.119578, 0.006161,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011189, 0.000000, 0.000000, 0.000000
1.618670,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.004228,0.000054,-0.000020,-0.001929,-0.000000,0.000000,0.000017,2.000000, 2.012920, 0.119578, 0.003972,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011189, 0.000000, 0.000000, 0.000000
1.632723,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.011012,0.000051,-0.000020,-0.001791,-0.000001,0.000001,0.000020,2.000000, 2.012920, 0.119578, 0.011766,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011189, 0.000000, 0.000000, 0.000000
1.646717,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.003189,0.000051,-0.000020,-0.001791,-0.000001,0.000001,0.000020,2.000000, 2.012920, 0.119578, 0.002320,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011189, 0.000000, 0.000000, 0.000000
1.681676,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.008633,0.000463,-0.000191,-0.016271,-0.000001,0.000001,0.000025,2.000000, 2.012920, 0.119577, 0.009238,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
1.695580,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.005245,0.000150,-0.000064,-0.005244,-0.000001,0.000001,0.000027,2.000000, 2.012920, 0.119576, 0.004868,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
1.709966,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.015657,0.000088,-0.000039,-0.003084,-0.000001,0.000001,0.000027,2.000000, 2.012920, 0.119576, 0.016814,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
1.723957,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.010076,0.000078,-0.000034,-0.002716,-0.000001,0.000001,0.000028,2.000000, 2.012920, 0.119575, 0.009456,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
1.768057,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.005254,0.000042,-0.000019,-0.001473,-0.000001,0.000001,0.000028,2.000000, 2.012920, 0.119575, 0.004718,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
1.782482,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.008924,0.000152,-0.000067,-0.005323,-0.000001,0.000001,0.000029,2.000000, 2.012920, 0.119574, 0.009332,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
1.796373,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.007792,0.000093,-0.000041,-0.003240,-0.000001,0.000001,0.000029,2.000000, 2.012920, 0.119574, 0.007666,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
1.810364,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.005369,0.000082,-0.000037,-0.002853,-0.000001,0.000001,0.000029,2.000000, 2.012920, 0.119573, 0.005100,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
1.864684,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000841,0.000554,-0.000253,-0.019063,-0.000001,0.000001,0.000029,2.000000, 2.012920, 0.119572, 0.000338,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
1.878746,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.001106,0.000216,-0.000099,-0.007395,-0.000001,0.000001,0.000028,2.000000, 2.012920, 0.119571, 0.001136,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
1.893019,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.016551,0.000090,-0.000042,-0.003088,-0.000001,0.000001,0.000027,2.000000, 2.012920, 0.119571, 0.018267,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
1.907751,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.001446,0.000076,-0.000036,-0.002600,-0.000001,0.000001,0.000026,2.000000, 2.012920, 0.119570, -0.003446,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
1.952172,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.010373,0.000466,-0.000226,-0.015686,-0.000001,0.000001,0.000022,2.000000, 2.012920, 0.119569, 0.011686,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
1.966468,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.014544,0.000081,-0.000040,-0.002713,-0.000001,0.000001,0.000020,2.000000, 2.012920, 0.119569, 0.015007,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
1.980701,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.004235,0.000081,-0.000040,-0.002713,-0.000001,0.000001,0.000020,2.000000, 2.012920, 0.119569, 0.003089,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
1.994855,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.003743,0.000057,-0.000028,-0.001879,-0.000001,0.000001,0.000018,2.000000, 2.012920, 0.119569, 0.003688,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
2.009000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.011533,0.000057,-0.000028,-0.001879,-0.000001,0.000001,0.000018,2.000000, 2.012920, 0.119569, 0.012399,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011190, 0.000000, 0.000000, 0.000000
2.043788,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.016219,0.000280,-0.000151,-0.009073,-0.000000,0.000000,0.000012,2.000000, 2.012920, 0.119568, 0.016739,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011189, 0.000000, 0.000000, 0.000000
2.057937,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.007568,0.000067,-0.000038,-0.002126,-0.000000,0.000000,0.000009,2.000000, 2.012920, 0.119568, 0.006607,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011189, 0.000000, 0.000000, 0.000000
2.072229,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.001434,0.000026,-0.000016,-0.000794,-0.000000,0.000000,0.000006,2.000000, 2.012920, 0.119568, 0.000752,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011189, 0.000000, 0.000000, 0.000000
2.086446,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.019313,0.000014,-0.000010,-0.000395,-0.000000,0.000000,0.000002,2.000000, 2.012920, 0.119568, 0.021300,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
2.131024,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.009569,-0.000024,-0.000014,0.001444,0.000000,-0.000000,-0.000004,2.000000, 2.012920, 0.119568, 0.008487,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011188, 0.000000, 0.000000, 0.000000
2.145452,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.011183,-0.000017,0.000003,0.000692,0.000000,-0.000000,-0.000007,2.000000, 2.012920, 0.119568, 0.011363,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011187, 0.000000, 0.000000, 0.000000
2.159487,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.010446,-0.000017,0.000003,0.000692,0.000000,-0.000000,-0.000007,2.000000, 2.012920, 0.119568, 0.010364,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011187, 0.000000, 0.000000, 0.000000
2.173571,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.010425,-0.000021,0.000006,0.000830,0.000000,-0.000000,-0.000010,2.000000, 2.012920, 0.119568, 0.010422,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011187, 0.000000, 0.000000, 0.000000
2.187581,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.004496,-0.000021,0.000006,0.000830,0.000000,-0.000000,-0.000010,2.000000, 2.012920, 0.119568, 0.003838,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011187, 0.000000, 0.000000, 0.000000
2.223016,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.008147,-0.000261,0.000094,0.009638,0.000000,-0.000000,-0.000016,2.000000, 2.012920, 0.119569, 0.008552,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011186, 0.000000, 0.000000, 0.000000
2.237775,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.009300,-0.000054,0.000021,0.001979,0.000001,-0.000000,-0.000018,2.000000, 2.012920, 0.119569, 0.009429,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011186, 0.000000, 0.000000, 0.000000
2.251738,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.012873,-0.000054,0.000021,0.001939,0.000001,-0.000001,-0.000021,2.000000, 2.012920, 0.119569, 0.013270,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011185, 0.000000, 0.000000, 0.000000
2.275753,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.006990,-0.000054,0.000021,0.001939,0.000001,-0.000001,-0.000021,2.000000, 2.012920, 0.119569, 0.006336,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011185, 0.000000, 0.000000, 0.000000
2.310111,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.010990,-0.000434,0.000181,0.015451,0.000001,-0.000001,-0.000024,2.000000, 2.012920, 0.119570, 0.011435,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011185, 0.000000, 0.000000, 0.000000
2.324822,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.012908,-0.000150,0.000063,0.005279,0.000001,-0.000001,-0.000025,2.000000, 2.012920, 0.119571, 0.013121,0.000000, 0.000000, 0.000000, 0.707312, 0.706741, 0.011184, 0.000000, 0.000000, 0.000000
