timestamp,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,correct_acc_x,correct_acc_y,correct_acc_z, correct_vel_x,correct_vel_y,correct_vel_z, correct_pos_x,correct_pos_y,correct_pos_z, depth_by_pressure,orientation_x, orientation_y, orientation_z, truth_orientation_x, truth_orientation_y, truth_orientation_z
0.388031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000001,0.000020,2.000000, 2.012459, 0.119578, -0.004585,0.000000, 0.000000, 0.000000, -0.015033, 0.000002, -0.000015
0.399766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000079,-0.000000,0.000001,0.000023,2.000000, 2.012459, 0.119578, -0.003153,0.000000, 0.000000, 0.000000, -0.015034, 0.000002, -0.000015
0.416237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000216,-0.000000,0.000001,0.000026,2.000000, 2.012459, 0.119577, 0.002975,0.000000, 0.000000, 0.000000, -0.015035, 0.000002, -0.000015
0.430838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000121,-0.000000,0.000001,0.000028,2.000000, 2.012459, 0.119577, 0.004433,0.000000, 0.000000, 0.000000, -0.015035, 0.000002, -0.000015
0.439515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000018,-0.000000,0.000001,0.000028,2.000000, 2.012459, 0.119576, 0.000006,0.000000, 0.000000, 0.000000, -0.015036, 0.000002, -0.000015
0.451319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000037,-0.000000,0.000001,0.000028,2.000000, 2.012459, 0.119575, -0.002878,0.000000, 0.000000, 0.000000, -0.015036, 0.000002, -0.000015
0.459144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000019,-0.000000,0.000001,0.000028,2.000000, 2.012459, 0.119575, 0.004510,0.000000, 0.000000, 0.000000, -0.015037, 0.000002, -0.000015
0.468700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000052,-0.000000,0.000001,0.000029,2.000000, 2.012459, 0.119574, -0.004068,0.000000, 0.000000, 0.000000, -0.015037, 0.000002, -0.000015
0.475759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000031,-0.000000,0.000001,0.000029,2.000000, 2.012459, 0.119574, -0.000796,0.000000, 0.000000, 0.000000, -0.015037, 0.000002, -0.000015
0.484670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000021,0.000000,0.000001,0.000029,2.000000, 2.012459, 0.119573, 0.003588,0.000000, 0.000000, 0.000000, -0.015037, 0.000002, -0.000015
0.494299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000033,0.000000,0.000001,0.000030,2.000000, 2.012459, 0.119573, 0.001898,0.000000, 0.000000, 0.000000, -0.015037, 0.000002, -0.000015
0.502644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000002,0.000000,0.000001,0.000030,2.000000, 2.012459, 0.119572, -0.001076,0.000000, 0.000000, 0.000000, -0.015037, 0.000002, -0.000015
0.515126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000037,0.000000,0.000001,0.000029,2.000000, 2.012459, 0.119571, -0.003782,0.000000, 0.000000, 0.000000, -0.015037, 0.000002, -0.000015
0.523480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000001,-0.000050,0.000000,0.000001,0.000029,2.000000, 2.012459, 0.119571, 0.005078,0.000000, 0.000000, 0.000000, -0.015037, 0.000002, -0.000015
0.523640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000002,-0.000107,0.000000,0.000001,0.000028,2.000000, 2.012458, 0.119570, -0.010808,0.000000, 0.000000, 0.000000, -0.015037, 0.000002, -0.000015
0.523740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.000288,-0.011323,0.000000,0.000001,0.000026,2.000000, 2.012458, 0.119570, -0.002150,0.000000, 0.000000, 0.000000, -0.015037, 0.000002, -0.000015
0.523855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,-0.000353,-0.013639,0.000000,0.000001,0.000025,2.000000, 2.012458, 0.119569, -0.002275,0.000000, 0.000000, 0.000000, -0.015036, 0.000002, -0.000015
0.523953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,-0.000539,-0.020362,0.000000,0.000001,0.000023,2.000000, 2.012458, 0.119569, 0.005431,0.000000, 0.000000, 0.000000, -0.015036, 0.000002, -0.000015
0.524051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,-0.000648,-0.024149,0.000000,0.000001,0.000020,2.000000, 2.012458, 0.119568, 0.003382,0.000000, 0.000000, 0.000000, -0.015036, 0.000002, -0.000015
0.524159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,-0.000716,-0.027565,0.000000,0.000001,0.000018,2.000000, 2.012458, 0.119568, 0.001974,0.000000, 0.000000, 0.000000, -0.015035, 0.000001, -0.000015
0.524261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,-0.000724,-0.026541,0.000000,0.000001,0.000015,2.000000, 2.012458, 0.119568, 0.000548,0.000000, 0.000000, 0.000000, -0.015034, 0.000001, -0.000015
0.524360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000009,-0.000915,-0.032144,0.000000,0.000001,0.000012,2.000000, 2.012458, 0.119567, -0.002932,0.000000, 0.000000, 0.000000, -0.015034, 0.000001, -0.000015
0.524460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.001026,-0.035898,0.000000,0.000001,0.000008,2.000000, 2.012458, 0.119567, -0.004021,0.000000, 0.000000, 0.000000, -0.015033, 0.000001, -0.000015
0.524574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000009,-0.001046,-0.036597,0.000000,0.000001,0.000004,2.000000, 2.012458, 0.119567, 0.000861,0.000000, 0.000000, 0.000000, -0.015033, 0.000001, -0.000015
0.524678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, 0.000274,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.524770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, -0.010630,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.524862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, 0.006977,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.524953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, -0.000107,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.525045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, 0.003654,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.525145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, 0.000088,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.525246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, 0.004468,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.525338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, -0.008713,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.525436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, 0.002481,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.525528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, -0.005171,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.525619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, -0.012510,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.525709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, -0.008658,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.525800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, -0.002236,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.525892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, 0.001068,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.525984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, 0.002133,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.526075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, 0.002026,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.526194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000951,-0.032308,0.000000,0.000001,0.000001,2.000000, 2.012458, 0.119567, 0.003341,0.000000, 0.000000, 0.000000, -0.015032, 0.000001, -0.000015
0.526323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000066,-0.002316,0.000000,0.000001,-0.000003,2.000000, 2.012458, 0.119567, -0.002683,0.000000, 0.000000, 0.000000, -0.015031, 0.000001, -0.000015
0.531029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000066,-0.002316,0.000000,0.000001,-0.000003,2.000000, 2.012458, 0.119567, -0.004162,0.000000, 0.000000, 0.000000, -0.015031, 0.000001, -0.000015
0.531209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000066,-0.002316,0.000000,0.000001,-0.000003,2.000000, 2.012458, 0.119567, 0.003528,0.000000, 0.000000, 0.000000, -0.015031, 0.000001, -0.000015
0.531336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000066,-0.002316,0.000000,0.000001,-0.000003,2.000000, 2.012458, 0.119567, -0.008123,0.000000, 0.000000, 0.000000, -0.015031, 0.000001, -0.000015
0.531446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000066,-0.002316,0.000000,0.000001,-0.000003,2.000000, 2.012458, 0.119567, -0.005370,0.000000, 0.000000, 0.000000, -0.015031, 0.000001, -0.000015
0.531599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000066,-0.002316,0.000000,0.000001,-0.000003,2.000000, 2.012458, 0.119567, -0.007344,0.000000, 0.000000, 0.000000, -0.015031, 0.000001, -0.000015
0.531718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000066,-0.002316,0.000000,0.000001,-0.000003,2.000000, 2.012458, 0.119567, -0.008078,0.000000, 0.000000, 0.000000, -0.015031, 0.000001, -0.000015
0.531834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000066,-0.002316,0.000000,0.000001,-0.000003,2.000000, 2.012458, 0.119567, 0.003720,0.000000, 0.000000, 0.000000, -0.015031, 0.000001, -0.000015
0.531941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000066,-0.002316,0.000000,0.000001,-0.000003,2.000000, 2.012458, 0.119567, -0.005191,0.000000, 0.000000, 0.000000, -0.015031, 0.000001, -0.000015
0.532019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000066,-0.002316,0.000000,0.000001,-0.000003,2.000000, 2.012458, 0.119567, -0.007378,0.000000, 0.000000, 0.000000, -0.015031, 0.000001, -0.000015
0.536852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000066,-0.002316,0.000000,0.000001,-0.000003,2.000000, 2.012458, 0.119567, 0.007232,0.000000, 0.000000, 0.000000, -0.015031, 0.000001, -0.000015
0.546565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000005,-0.000187,0.000000,0.000000,-0.000007,2.000000, 2.012458, 0.119567, -0.000235,0.000000, 0.000000, 0.000000, -0.015030, 0.000001, -0.000015
0.557026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000005,-0.000187,0.000000,0.000000,-0.000007,2.000000, 2.012458, 0.119567, -0.001647,0.000000, 0.000000, 0.000000, -0.015030, 0.000001, -0.000015
0.566767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000006,-0.000185,0.000000,0.000000,-0.000011,2.000000, 2.012458, 0.119567, -0.002693,0.000000, 0.000000, 0.000000, -0.015030, 0.000001, -0.000015
0.586924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000005,-0.000176,0.000000,0.000000,-0.000014,2.000000, 2.012458, 0.119568, -0.007359,0.000000, 0.000000, 0.000000, -0.015029, 0.000001, -0.000015
0.597853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000005,-0.000176,0.000000,0.000000,-0.000014,2.000000, 2.012458, 0.119568, 0.000155,0.000000, 0.000000, 0.000000, -0.015029, 0.000001, -0.000015
0.607103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000005,-0.000160,0.000000,0.000000,-0.000017,2.000000, 2.012458, 0.119568, -0.006062,0.000000, 0.000000, 0.000000, -0.015028, 0.000000, -0.000015
0.617640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000005,-0.000160,0.000000,0.000000,-0.000017,2.000000, 2.012458, 0.119568, -0.002534,0.000000, 0.000000, 0.000000, -0.015028, 0.000000, -0.000015
0.629456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000005,-0.000160,0.000000,0.000000,-0.000017,2.000000, 2.012458, 0.119568, -0.005884,0.000000, 0.000000, 0.000000, -0.015028, 0.000000, -0.000015
0.637937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000004,-0.000137,0.000000,0.000000,-0.000021,2.000000, 2.012458, 0.119568, -0.005174,0.000000, 0.000000, 0.000000, -0.015027, 0.000000, -0.000015
0.647636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000005,-0.000128,0.000000,0.000000,-0.000023,2.000000, 2.012458, 0.119569, -0.005202,0.000000, 0.000000, 0.000000, -0.015027, 0.000000, -0.000015
0.658107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000005,-0.000128,0.000000,0.000000,-0.000023,2.000000, 2.012458, 0.119569, 0.002157,0.000000, 0.000000, 0.000000, -0.015027, 0.000000, -0.000015
0.667704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000004,-0.000094,-0.000000,-0.000000,-0.000025,2.000000, 2.012458, 0.119569, 0.002729,0.000000, 0.000000, 0.000000, -0.015026, 0.000000, -0.000015
0.679508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000004,-0.000094,-0.000000,-0.000000,-0.000025,2.000000, 2.012458, 0.119569, -0.004626,0.000000, 0.000000, 0.000000, -0.015026, 0.000000, -0.000015
0.688023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000003,-0.000062,-0.000000,-0.000000,-0.000026,2.000000, 2.012458, 0.119570, -0.008982,0.000000, 0.000000, 0.000000, -0.015025, 0.000000, -0.000015
0.698413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000003,-0.000062,-0.000000,-0.000000,-0.000026,2.000000, 2.012458, 0.119570, -0.005896,0.000000, 0.000000, 0.000000, -0.015025, 0.000000, -0.000015
0.708127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000002,-0.000038,-0.000000,-0.000000,-0.000027,2.000000, 2.012458, 0.119570, -0.004271,0.000000, 0.000000, 0.000000, -0.015025, 0.000000, -0.000015
0.708696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000002,-0.000038,-0.000000,-0.000000,-0.000027,2.000000, 2.012458, 0.119570, -0.002250,0.000000, 0.000000, 0.000000, -0.015025, 0.000000, -0.000015
0.718212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000003,-0.000037,-0.000000,-0.000000,-0.000027,2.000000, 2.012458, 0.119571, -0.004585,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.738419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000001,0.000002,-0.000000,-0.000000,-0.000027,2.000000, 2.012458, 0.119571, 0.002161,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.748970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000001,0.000002,-0.000000,-0.000000,-0.000027,2.000000, 2.012458, 0.119571, 0.009121,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.758693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000001,0.000002,-0.000000,-0.000000,-0.000027,2.000000, 2.012458, 0.119571, -0.006350,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.769163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000001,0.000007,-0.000000,-0.000000,-0.000027,2.000000, 2.012458, 0.119572, -0.004876,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.780056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000001,0.000007,-0.000000,-0.000000,-0.000027,2.000000, 2.012458, 0.119572, 0.002200,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.789313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000012,-0.000000,-0.000000,-0.000027,2.000000, 2.012458, 0.119573, 0.003521,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.802749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,-0.000000,-0.000000,-0.000026,2.000000, 2.012458, 0.119573, -0.003823,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.809582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,-0.000000,-0.000000,-0.000026,2.000000, 2.012458, 0.119573, 0.004983,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.819551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,-0.000000,-0.000000,-0.000026,2.000000, 2.012458, 0.119573, 0.002323,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.829782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000032,-0.000000,-0.000000,-0.000026,2.000000, 2.012458, 0.119574, -0.000462,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.839515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000043,-0.000000,-0.000000,-0.000025,2.000000, 2.012458, 0.119574, -0.001657,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.859718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000051,-0.000000,-0.000000,-0.000024,2.000000, 2.012458, 0.119575, -0.004690,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.879943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000055,-0.000000,-0.000000,-0.000023,2.000000, 2.012458, 0.119575, -0.000277,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.900266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000065,-0.000000,-0.000000,-0.000021,2.000000, 2.012458, 0.119575, -0.005079,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.912699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000065,-0.000000,-0.000000,-0.000021,2.000000, 2.012458, 0.119575, -0.004313,0.000000, 0.000000, 0.000000, -0.015024, 0.000000, -0.000015
0.920553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000065,-0.000000,-0.000000,-0.000020,2.000000, 2.012458, 0.119576, 0.002769,0.000000, 0.000000, 0.000000, -0.015025, 0.000000, -0.000015
0.931251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000065,-0.000000,-0.000000,-0.000020,2.000000, 2.012458, 0.119576, -0.002463,0.000000, 0.000000, 0.000000, -0.015025, 0.000000, -0.000015
0.940611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000061,-0.000000,-0.000000,-0.000019,2.000000, 2.012458, 0.119576, -0.003635,0.000000, 0.000000, 0.000000, -0.015025, 0.000000, -0.000015
0.951201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000061,-0.000000,-0.000000,-0.000019,2.000000, 2.012458, 0.119576, 0.005445,0.000000, 0.000000, 0.000000, -0.015025, 0.000000, -0.000015
0.963015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000061,-0.000000,-0.000000,-0.000019,2.000000, 2.012458, 0.119576, 0.002080,0.000000, 0.000000, 0.000000, -0.015025, 0.000000, -0.000015
0.971407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000060,-0.000000,-0.000000,-0.000017,2.000000, 2.012458, 0.119577, -0.000850,0.000000, 0.000000, 0.000000, -0.015026, 0.000000, -0.000015
0.981024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000066,-0.000000,-0.000000,-0.000016,2.000000, 2.012458, 0.119577, 0.001158,0.000000, 0.000000, 0.000000, -0.015026, 0.000000, -0.000015
0.991603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000066,-0.000000,-0.000000,-0.000016,2.000000, 2.012458, 0.119577, 0.006182,0.000000, 0.000000, 0.000000, -0.015026, 0.000000, -0.000015
1.001214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000066,-0.000000,-0.000000,-0.000016,2.000000, 2.012458, 0.119577, -0.009834,0.000000, 0.000000, 0.000000, -0.015026, 0.000000, -0.000015
1.012832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000003,0.000095,-0.000000,0.000000,-0.000014,2.000000, 2.012458, 0.119577, 0.001900,0.000000, 0.000000, 0.000000, -0.015027, 0.000001, -0.000015
1.021478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000003,0.000095,-0.000000,0.000000,-0.000014,2.000000, 2.012458, 0.119577, -0.006402,0.000000, 0.000000, 0.000000, -0.015027, 0.000001, -0.000015
1.032201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000004,0.000141,-0.000000,0.000000,-0.000011,2.000000, 2.012458, 0.119577, 0.001754,0.000000, 0.000000, 0.000000, -0.015028, 0.000001, -0.000015
