timestamp_ms,thruster0,thruster1,thruster2,thruster3,thruster4,thruster5,thruster6,thruster7,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
18786296,0.00,0.00,0.00,0.00,14.00,-14.00,14.00,-14.00,-0.03,0.02,0.07,-0.01,-0.00,0.00
18786305,0.00,0.00,0.00,0.00,14.00,-14.00,14.00,-14.00,-0.03,0.02,0.11,-0.01,0.00,0.00
18786315,0.00,0.00,0.00,0.00,14.00,-14.00,14.00,-14.00,-0.03,-0.02,-0.07,0.01,-0.12,-0.00
18786325,0.00,0.00,0.00,0.00,14.00,-14.00,14.00,-14.00,-0.02,0.02,0.02,0.01,-0.19,0.00
18786336,0.00,0.00,0.00,0.00,14.00,-14.00,14.00,-14.00,-0.02,0.02,0.01,0.04,-0.34,0.00
18786345,0.00,0.00,0.00,0.00,14.00,-14.00,14.00,-14.00,-0.01,-0.02,-0.16,0.05,-0.44,0.00
18786355,0.00,0.00,0.00,0.00,14.00,-14.00,14.00,-14.00,-0.01,0.03,0.00,0.05,-0.50,-0.00
18786365,0.00,0.00,0.00,0.00,14.00,-14.00,14.00,-14.00,-0.01,-0.02,0.06,0.06,-0.62,0.00
18786375,0.00,0.00,0.00,0.00,14.00,-14.00,14.00,-14.00,-0.01,0.02,0.21,0.07,-0.68,0.00
18786386,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.01,0.02,0.37,0.08,-0.79,0.00
18786395,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.02,0.54,0.08,-0.88,-0.00
18786406,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.01,0.84,0.09,-0.95,-0.00
18786415,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.01,-0.05,1.57,0.09,-0.90,-0.00
18786425,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,1.42,0.10,-0.87,0.00
18786435,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.01,-0.00,1.71,0.10,-0.82,-0.00
18786445,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.07,2.36,0.10,-0.77,0.00
18786455,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.01,-0.01,2.02,0.11,-0.74,0.00
18786465,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.02,-0.01,2.12,0.11,-0.69,0.00
18786475,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.02,-0.01,2.24,0.11,-0.66,-0.00
18786485,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.03,-0.01,2.27,0.11,-0.63,-0.00
18786495,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.01,-0.07,2.35,0.12,-0.60,-0.00
18786505,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.03,-0.01,2.18,0.12,-0.58,-0.00
18786515,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.04,-0.00,2.04,0.12,-0.54,-0.00
18786525,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.04,-0.00,2.01,0.12,-0.52,-0.00
18786536,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.01,-0.03,1.86,0.12,-0.49,-0.00
18786545,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.03,-0.00,1.78,0.12,-0.46,-0.00
18786556,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.03,0.00,1.69,0.12,-0.44,-0.00
18786565,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.06,1.48,0.13,-0.41,-0.01
18786575,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.02,-0.01,1.57,0.13,-0.41,-0.01
18786586,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.02,-0.01,1.45,0.13,-0.38,-0.01
18786595,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.05,1.29,0.13,-0.36,-0.01
18786606,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.02,-0.01,1.34,0.13,-0.36,-0.01
18786615,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.02,-0.01,1.28,0.13,-0.34,-0.01
18786625,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.01,-0.01,1.22,0.13,-0.32,-0.01
18786635,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.01,1.17,0.13,-0.31,-0.01
18786645,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.01,-0.04,1.04,0.13,-0.29,-0.01
18786655,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.01,-0.01,1.09,0.14,-0.28,-0.01
18786665,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.02,-0.01,1.04,0.14,-0.27,-0.01
18786675,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.02,-0.01,0.99,0.14,-0.26,-0.01
18786685,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,-0.01,0.95,0.14,-0.25,-0.01
18786695,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.05,-0.04,0.86,0.14,-0.24,-0.01
18786705,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,-0.00,0.89,0.14,-0.23,-0.01
18786715,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,0.00,0.86,0.14,-0.22,-0.01
18786725,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,0.01,0.82,0.14,-0.21,-0.01
18786735,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.02,0.01,0.80,0.14,-0.20,-0.01
18786745,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,-0.03,0.75,0.14,-0.19,-0.02
18786755,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.01,0.02,0.76,0.14,-0.18,-0.01
18786765,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.01,0.03,0.73,0.13,-0.18,-0.01
18786775,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.01,0.03,0.71,0.13,-0.17,-0.01
18786785,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.01,0.03,0.68,0.14,-0.16,-0.02
18786795,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.02,-0.02,0.66,0.14,-0.15,-0.01
18786805,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.01,0.03,0.65,0.14,-0.15,-0.02
18786815,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.02,0.03,0.63,0.14,-0.14,-0.02
18786825,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,-0.03,0.61,0.14,-0.14,-0.02
18786835,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.02,0.02,0.61,0.14,-0.13,-0.02
18786845,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,-0.04,0.58,0.14,-0.12,-0.02
18786855,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.02,0.02,0.59,0.14,-0.12,-0.02
18786865,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,0.02,0.58,0.13,-0.11,-0.02
18786875,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,0.02,0.56,0.13,-0.11,-0.02
18786885,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,0.02,0.55,0.14,-0.10,-0.02
18786895,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,0.02,0.54,0.14,-0.10,-0.02
18786905,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.04,-0.01,0.52,0.14,-0.09,-0.02
18786915,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,0.02,0.51,0.13,-0.09,-0.02
18786925,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.04,-0.05,0.49,0.14,-0.09,-0.02
18786935,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,0.02,0.48,0.14,-0.08,-0.02
18786945,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.04,0.02,0.47,0.14,-0.08,-0.02
18786955,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.04,0.03,0.45,0.14,-0.08,-0.02
18786965,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,0.03,0.44,0.14,-0.07,-0.02
18786975,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,-0.04,0.42,0.14,-0.07,-0.02
18786985,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.03,0.03,0.42,0.14,-0.07,-0.02
18786995,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.03,0.03,0.40,0.14,-0.07,-0.02
18787005,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.05,0.03,0.39,0.14,-0.06,-0.02
18787015,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.04,0.03,0.38,0.14,-0.06,-0.02
18787025,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.03,-0.04,0.37,0.14,-0.06,-0.01
18787035,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.01,0.03,0.36,0.14,-0.06,-0.01
18787045,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.00,0.03,0.34,0.14,-0.06,-0.01
18787055,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.04,0.03,0.32,0.14,-0.05,-0.01
18787065,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.09,0.03,0.30,0.14,-0.05,-0.01
18787075,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.18,-0.03,0.27,0.14,-0.05,-0.01
18787085,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.23,0.03,0.26,0.13,-0.05,-0.01
18787095,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.31,0.04,0.23,0.13,-0.05,-0.01
18787105,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.41,0.04,0.20,0.13,-0.05,-0.00
18787115,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.50,0.04,0.18,0.13,-0.05,-0.00
18787125,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.60,-0.01,0.16,0.13,-0.04,-0.00
18787135,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.63,0.05,0.14,0.13,-0.04,-0.00
18787145,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.68,0.05,0.13,0.13,-0.04,-0.00
18787155,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.68,0.05,0.13,0.13,-0.04,-0.00
18787165,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.72,0.04,0.11,0.13,-0.04,-0.00
18787175,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.69,-0.02,0.12,0.13,-0.03,0.00
18787185,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.74,0.04,0.09,0.12,-0.03,0.00
18787195,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.74,0.03,0.08,0.13,-0.03,0.00
18787206,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.74,0.03,0.08,0.13,-0.03,0.00
18787215,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.70,0.02,0.07,0.12,-0.03,0.00
18787225,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.57,-0.05,0.08,0.12,-0.03,0.01
18787235,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.70,0.02,0.05,0.12,-0.03,0.00
18787245,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.65,0.02,0.06,0.12,-0.02,0.00
18787255,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.65,0.02,0.06,0.12,-0.02,0.00
18787265,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.62,0.02,0.06,0.12,-0.02,0.00
18787275,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.59,0.02,0.06,0.12,-0.02,0.00
18787285,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.59,0.02,0.06,0.11,-0.02,0.00
18787295,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.53,0.02,0.07,0.11,-0.02,0.00
18787305,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.53,0.02,0.07,0.11,-0.02,0.00
18787315,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.49,0.02,0.08,0.11,-0.02,0.00
18787325,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.47,0.02,0.08,0.11,-0.01,0.00
18787336,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.48,0.02,0.07,0.11,-0.02,0.00
18787345,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.43,0.02,0.08,0.11,-0.01,0.00
18787356,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.43,0.02,0.08,0.11,-0.01,0.00
18787365,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.41,0.02,0.08,0.11,-0.01,0.00
18787375,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.41,0.02,0.08,0.11,-0.01,0.00
18787385,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.42,0.02,0.06,0.10,-0.01,0.00
18787395,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.42,0.02,0.06,0.10,-0.01,0.00
18787406,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.38,0.02,0.07,0.11,-0.01,0.00
18787416,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.34,-0.02,0.07,0.10,-0.01,0.00
18787425,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.36,0.02,0.06,0.11,-0.01,0.00
18787436,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.36,0.02,0.06,0.11,-0.01,0.00
18787445,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.34,0.02,0.05,0.10,-0.01,0.00
18787456,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.34,0.02,0.05,0.10,-0.01,0.00
18787465,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.29,-0.02,0.06,0.10,-0.00,0.00
18787475,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.32,0.02,0.05,0.10,-0.00,0.00
18787485,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.30,0.02,0.05,0.10,-0.00,-0.00
18787495,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.30,0.02,0.04,0.10,0.00,0.00
18787505,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.27,0.03,0.05,0.10,0.00,-0.00
18787516,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.25,0.02,0.05,0.10,-0.00,0.00
18787525,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.25,-0.00,0.06,0.09,-0.00,-0.00
18787535,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.24,0.03,0.05,0.09,-0.00,0.00
18787546,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.28,-0.01,0.04,0.09,0.00,-0.00
18787555,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.25,0.03,0.04,0.09,0.00,0.00
18787565,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.29,-0.01,0.02,0.09,0.00,0.00
18787575,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.26,0.03,0.03,0.09,0.00,-0.00
18787585,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.27,0.03,0.02,0.09,0.00,-0.00
18787595,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.31,0.03,0.01,0.09,0.01,-0.00
18787605,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.32,0.00,-0.01,0.09,0.01,-0.00
18787615,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.30,0.03,0.00,0.09,0.01,-0.00
18787625,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.31,0.03,-0.00,0.09,0.00,0.00
18787635,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.33,0.03,-0.01,0.09,0.01,-0.01
18787645,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.34,-0.01,-0.01,0.09,0.00,-0.00
18787655,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.29,0.03,-0.00,0.09,0.01,-0.01
18787665,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.29,0.03,-0.00,0.09,0.01,-0.00
18787675,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.27,0.03,0.00,0.09,0.01,-0.01
18787685,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.24,0.02,0.00,0.09,0.01,-0.01
18787695,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.20,-0.02,0.01,0.09,0.01,-0.00
18787706,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.19,0.02,0.01,0.08,0.01,-0.01
18787715,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.14,-0.02,0.02,0.08,0.01,-0.01
18787725,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.15,0.02,0.01,0.08,0.01,-0.01
18787735,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.14,0.02,0.01,0.08,0.01,-0.01
18787745,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.10,0.02,0.01,0.09,0.01,-0.01
18787755,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.09,0.02,0.01,0.09,0.01,-0.01
18787765,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.09,0.02,0.03,0.08,0.01,-0.01
18787775,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.08,0.02,0.03,0.08,0.01,-0.01
18787785,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.09,0.03,0.03,0.09,0.01,-0.01
18787795,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.08,-0.01,0.04,0.09,0.02,-0.01
18787805,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.05,0.03,0.05,0.08,0.02,-0.01
18787815,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.03,0.03,0.06,0.08,0.02,-0.01
18787825,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.03,0.03,0.07,0.08,0.02,-0.01
18787836,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,-0.03,0.03,0.07,0.08,0.01,-0.02
18787845,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.01,0.03,0.08,0.08,0.02,-0.02
18787856,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.02,-0.01,0.06,0.09,0.02,-0.01
18787865,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.03,0.03,0.08,0.08,0.02,-0.01
18787875,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.05,0.03,0.09,0.08,0.02,-0.01
18787885,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.08,0.02,-0.02
18787895,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.07,-0.02,0.06,0.08,0.02,-0.02
18787905,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.09,0.03,0.08,0.08,0.02,-0.01
18787915,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.10,0.03,0.07,0.08,0.02,-0.01
18787926,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.10,0.02,0.06,0.08,0.02,-0.01
18787935,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.10,0.00,0.05,0.08,0.02,-0.02
18787945,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.13,0.01,0.06,0.08,0.02,-0.02
18787956,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.14,0.02,0.05,0.08,0.02,-0.01
18787965,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.15,0.02,0.05,0.08,0.02,-0.02
18787975,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.15,0.02,0.05,0.08,0.02,-0.01
18787985,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.13,0.02,0.04,0.08,0.02,-0.02
18787995,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.17,0.02,0.04,0.08,0.02,-0.02
18788005,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.17,0.02,0.05,0.08,0.02,-0.02
18788015,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.17,0.02,0.05,0.08,0.02,-0.01
18788025,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.14,0.00,0.03,0.08,0.02,-0.02
18788035,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.14,0.02,0.04,0.08,0.02,-0.02
18788045,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.14,0.00,0.03,0.08,0.02,-0.01
18788056,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.17,0.02,0.04,0.08,0.02,-0.02
18788065,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.17,0.02,0.04,0.08,0.02,-0.02
18788075,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.17,0.02,0.04,0.08,0.02,-0.01
18788085,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.12,0.03,0.03,0.08,0.02,-0.02
18788095,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.16,0.03,0.03,0.08,0.02,-0.02
18788105,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.16,0.02,0.03,0.08,0.02,-0.02
18788115,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.15,0.03,0.03,0.08,0.02,-0.02
18788125,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.16,0.01,0.02,0.08,0.02,-0.02
18788135,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.11,0.03,0.02,0.08,0.02,-0.02
18788145,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.14,0.02,0.03,0.08,0.02,-0.02
18788155,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.14,0.03,0.03,0.08,0.02,-0.02
18788165,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.14,0.02,0.03,0.08,0.03,-0.02
18788175,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.16,-0.01,0.03,0.08,0.02,-0.02
18788186,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.10,0.02,0.02,0.08,0.02,-0.02
18788195,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.14,0.02,0.03,0.08,0.02,-0.02
18788205,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.14,0.02,0.03,0.08,0.02,-0.02
18788215,14.00,-14.00,14.00,-14.00,0.00,0.00,0.00,0.00,0.14,0.02,0.03,0.08,0.02,-0.02
18788225,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.17,-0.01,0.04,0.08,0.02,-0.02
18788235,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.11,0.02,0.02,0.08,0.02,-0.02
18788245,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.12,0.02,0.02,0.08,0.16,-0.02
18788255,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.12,0.03,0.02,0.08,0.29,-0.03
18788265,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.12,0.03,0.02,0.08,0.42,-0.03
18788275,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.20,-0.00,0.05,0.08,0.54,-0.03
18788285,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.13,0.03,0.03,0.08,0.53,-0.03
18788295,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.18,0.03,0.03,0.08,0.64,-0.03
18788305,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.23,0.03,0.04,0.08,0.75,-0.03
18788315,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.30,0.02,0.06,0.08,0.86,-0.03
18788325,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.50,-0.01,0.10,0.09,0.96,-0.03
18788335,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.43,0.02,0.08,0.09,0.93,-0.03
18788345,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.55,0.02,0.11,0.09,1.01,-0.03
18788355,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.55,0.02,0.11,0.09,1.01,-0.03
18788365,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.69,0.01,0.13,0.09,1.17,-0.03
18788375,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.88,-0.03,0.18,0.09,1.28,-0.04
18788385,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.76,0.00,0.15,0.09,1.25,-0.03
18788395,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.82,-0.00,0.17,0.09,1.32,-0.03
18788405,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.82,-0.00,0.17,0.09,1.32,-0.03
18788415,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.88,-0.01,0.19,0.09,1.48,-0.03
18788425,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.89,-0.04,0.20,0.10,1.55,-0.04
18788435,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.87,-0.01,0.19,0.09,1.51,-0.04
18788445,0.00,0.00,0.00,0.00,-16.00,16.00,-16.00,16.00,0.84,-0.04,0.19,0.10,1.55,-0.04
